Tree Name,Previous Name (HTHC),Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,ID Notes,Multi-stemmed,Height measured (DBH),Total DBH,Land Use Type,Site type,Street,Sidewalk,Powerline,Mulch,Mulch volcano,Pruned,Mowing,Protection at base,Stake,Cement fence at base,Girdling Roots,Fungal Conch,Damage to road/sidewalk,Other Cues to Care,Other Notable Damage,Other notes,Removed
157-THUN-014,157-THUN-014,157,14,Thuja,unknown,THUN,FALSE,,TRUE,"1'3""",7.1,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fence around planting area,,,FALSE
157-HISY-015,157-HISY-015,157,15,Hibiscus ,syriacus,HISY,FALSE,Likely hibiscus syriacus,FALSE,"1'7""",4.8,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-TICO-016,150-01-TICO-014,157,16,Tilia,cordata,TICO,FALSE,,FALSE,,26.9,SFR-D,SC,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Little herbaceous spp at base,Holes in bark in odd pattern,,FALSE
157-THUN-017,157-THUN-017,157,17,Thuja,unknown,THUN,FALSE,,TRUE,"1'4""",5.35,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-THUN-018,157-THUN-018,157,18,Thuja,unknown,THUN,FALSE,,TRUE,,3,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,String cable holding stems together,,Near parking sign,FALSE
157-TIAM-019,150-01-TIAM-015,157,19,Tilia,americana,TIAM,FALSE,,FALSE,,30.6,MFR,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,white paint at base ,"dead branches, epicormic branching ",,FALSE
157-TICO-020,150-01-TICO-016,157,20,Tilia,cordata,TICO,FALSE,,FALSE,,15,MFR,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,white paint at base ,epicormic branching ,,FALSE
157-GLTR-021,150-01-GLTR-017,157,21,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,15.1,COMM,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,white paint at base ,,,FALSE
157-ACXF-022,150-01-AXCF-018,157,22,Acer,x freemanii,ACXF,FALSE,,FALSE,,24.1,MIX,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,white paint on bark,,,FALSE
157-ACXF-023,157-ACXF-023,157,23,Acer,x freemanii,ACXF,FALSE,,FALSE,2',1.7,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,white paint on bark,,,FALSE
157-THUN-024,157-THUN-024,157,24,Thuja,unknown,THUN,TRUE,,FALSE,"2'5""",4.2,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"black metal fence around sp, rocks in planter box, Chrisms lights and tinsel",,,FALSE
157-THUN-025,157-THUN-025,157,25,Thuja,unknown,THUN,TRUE,Same as prev,FALSE,"1'7""",4.9,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"black metal fence around sp, rocks in planter box, Chrisms lights and tinsel",,,FALSE
157-ACPL-026,150-01-ACPL-019,157,26,Acer,platanoides,ACPL,FALSE,,FALSE,,10.8,SFR-D,SP,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"white paint at base, flowers around base","dead and broken branches, one large stem dead with substantial decay",,FALSE
157-MAUN-028,150-MAUNK-020,157,28,Malus,unknown,MAUN,FALSE,,TRUE,,5.6,SFR-A,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-FRUN-029,150-01-FRUNK-021,157,29,Fraxinus,unknown,FRUN,TRUE,,FALSE,,13.6,SFR-A,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"bark painted white ,metal fence ",,,FALSE
157-FRUN-030,150-01-FRUNK-022,157,30,Fraxinus,unknown,FRUN,FALSE,,FALSE,,16,SFR-A,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"bark painted white , metal fence",,,FALSE
157-FRUN-031,150-01-FRUNK-023,157,31,Fraxinus,unknown,FRUN,FALSE,,FALSE,,6,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bark painted white ,,,FALSE
157-FRUN-032,150-01-FRUNK-024,157,32,Fraxinus,unknown,FRUN,TRUE,,FALSE,,15.6,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,bark painted white ,,,FALSE
157-ACSA-033,150-01-ACSA-025,157,33,Acer,saccharum,ACSA,FALSE,,FALSE,,22.8,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bark painted white,trunk decay,,FALSE
157-ACXF-034,157-ACXF-034,157,34,Acer,x freemanii,ACXF,FALSE,,TRUE,"1'2.5""",1,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,tied multi stemmed together,,,FALSE
157-ACSA-035,150-01-ACSA-026,157,35,Acer,saccharum,ACSA,FALSE,,FALSE,,20.75,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bark painted white,sprouts at base,,FALSE
157-GYDI-036,150-01-GYDI-027,157,36,Gymnocladus,dioicus,GYDI,FALSE,,FALSE,,3.8,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"in the middle of the periodic street market, well below powerline ",FALSE
157-GYDI-037,150-01-GYDI-028,157,37,Gymnocladus,dioicus,GYDI,FALSE,,FALSE,,2.6,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,grate,trunk decay,"in the middle of the periodic street market, well below powerline ",FALSE
157-GLTR-038,150-01-GLTR-029,157,38,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,3.9,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"in the middle of the periodic street market, well below powerline ",FALSE
157-GYDI-039,150-01-GYDI-030,157,39,Gymnocladus,dioicus,GYDI,FALSE,,FALSE,,1.9,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,grate,,"in the middle of the periodic street market, well below powerline ",FALSE
157-GLTR-040,150-01-GLTR-031,157,40,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,4.5,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,grate,trunk decay,"in the middle of the periodic street market, well below powerline ",FALSE
157-GLTR-041,150-01-GLTR-032,157,41,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,4.2,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,grate,,"in the middle of the periodic street market, well below powerline ",FALSE
157-GYDI-042,157-GYDI-042,157,42,Gymnocladus,dioicus,GYDI,TRUE,"Cedar path nursery, seven D construction company",FALSE,,1.8,COMM,SC,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,grate,weeds at base with some trash,"in the middle of the periodic street market, well below powerline ",FALSE
157-ULUN-043,150-01-ULUNK-033,157,43,Ulmus,unknown,ULUN,FALSE,,FALSE,,5.8,COMM,SC,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"dead branches, bark canker, ",,FALSE
157-GLTR-044,150-01-GLTR-034,157,44,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,13.8,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,FALSE
157-GLTR-045,157-GLTR-045,157,45,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,8.5,COMM,SC,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"weed mat at base, grate","branches pushing up against building, bark fissure",,FALSE
157-FRUN-046,150-01-FRUNK-035,157,46,Fraxinus,unknown,FRUN,TRUE,,FALSE,,9,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,grate,,,FALSE
157-GLTR-047,150-01-GLTR-036,157,47,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,2,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,metal grate,,,FALSE
157-GLTR-048,150-01-GLTR-037,157,48,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,2.3,COMM,SC,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,metal grate,,,FALSE
157-MOAL-049,157-MOAL-049,157,49,Morus,alba,MOAL,FALSE,"Was listed as an elm, definitely a mulberry, changed ID in HTHC",FALSE,"5'2""",23.1,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"resident wants tree removed because of root decay and debris, metal fence","trunk decay, bleeding",,FALSE
157-PRCE-050,150-01-PRCE-039,157,50,Prunus,cerasifera,PRCE,FALSE,a little funky for a PRCE,FALSE,,2.6,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"small herbaceous plants at base, metal fence around sp",dead trunk in planter area,,FALSE
157-ACPL-051,150-01-ACPL-040,157,51,Acer,platanoides,ACPL,FALSE,,FALSE,,9,MFR,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"part of pipe fence around sp, just on sidewalk side",,,FALSE
157-GLTR-052,150-01-GLTR-041,157,52,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,23.4,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"part of pipe fence around SP, small herbaceous plants at base",decay in ap!w prunings scars with dark discoloration on bark,,FALSE
157-QUIM-053,150-01-UNKN-042,157,53,Quercus,imbricaria,QUIM,FALSE,,FALSE,,11.4,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"epicormic branching, extensive chlorosis, elongated pruning scar on branch",,FALSE
157-THOC-054,150-01-THOC-043,157,54,Thuja,occidentalis,THOC,FALSE,,FALSE,,7.4,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,bark painted white ,,,FALSE
157-FRPE-055,150-01-FRPE-044,157,55,Fraxinus,pennsylvanica,FRPE,TRUE,,FALSE,,18.7,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-MABA-056,150-01-MAUNK-045,157,56,Malus,baccata,MABA,FALSE,,FALSE,,7.2,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"decay in pruning scars, woodpecker holes, epicormic branching ",parking signs near canopy,FALSE
157-PIPU-057,150-01-PIPU-046,157,57,Picea,pungens,PIPU,FALSE,,FALSE,,10.4,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"rubber ring around base, evidence of container",,,FALSE
157-AEGL-058,150-01-AEGL-047,157,58,Aesculus,glabra,AEGL,FALSE,,FALSE,,6.2,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-GLTR-059,150-01-GLTR-048,157,59,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,27.6,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"graffiti on bark, old prune scars oozing sap, epicormic branching, galls on trunk",lamppost near canopy,FALSE
157-FRPE-060,150-01-FRPE-049,157,60,Fraxinus,pennsylvanica,FRPE,TRUE,,FALSE,,8.9,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,sp fenced in with metal fence,,,FALSE
157-FRPE-061,150-01-FRPE-050,157,61,Fraxinus,pennsylvanica,FRPE,FALSE,,FALSE,,11.9,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sp fenced in with metal fence,bark fissure,,FALSE
157-QURU-062,150-01-QURU-051,157,62,Quercus,rubra,QURU,FALSE,,FALSE,,1.3,SFR-D,SP,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-FRPE-063,150-01-FRPE-052,157,63,Fraxinus,pennsylvanica,FRPE,TRUE,,FALSE,,13.5,SFR-D,SP,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,bark blonding,,FALSE
157-CACA-064,150-01-OSVI-053,157,64,Carpinus,caroliniana,CACA,FALSE,"I am pretty sure this is ironwood or something similar…, maybe hophornbeam. Created a new tree",FALSE,"3'9""",8.2,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"weeds at base, decay in in pruning scars with black discoloration, lots of dieback",,FALSE
157-JUVI-065,150-01-UNKN-054,157,65,Juniperus,virginiana,JUVI,FALSE,,FALSE,,7.8,SFR-A,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,FALSE
157-FRUN-066,150-01-FRUNK-055,157,66,Fraxinus,unknown,FRUN,TRUE,,FALSE,,28.2,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,bark physical damage with heartwood ,,FALSE
157-THOC-067,150-01-THOC-056,157,67,Thuja,occidentalis,THOC,FALSE,,FALSE,,3.3,SFR-A,SP,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bungee cord holding trunk ,trunk decay,,FALSE
157-ACSA-068,150-01-ACSA-057,157,68,Acer,saccharinum,ACSA,FALSE,,FALSE,,29.4,V,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-FRPE-069,150-01-FRPE-058,157,69,Fraxinus,pennsylvanica,FRPE,FALSE,,FALSE,,15.25,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
157-TIAM-070,150-01-TIAM-059,157,70,Tilia,americana,TIAM,FALSE,,FALSE,,16.5,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-QUBI-071,157-QUBI-071,157,71,Quercus,bicolor,QUBI,FALSE,,FALSE,,3,COMM,SP,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-QUBI-072,157-QUBI-072,157,72,Quercus,bicolor,QUBI,FALSE,,FALSE,,3.1,COMM,SP,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Dead branches,,FALSE
157-PLHY-073,157-PLHY-073,157,73,Platanus,hybrida,PLHY,FALSE,"Mottling goes down to base, middle lobe pronounced, under layer greenish",FALSE,,8,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Cement wall at base with herbaceous species planted.,Evidence of previously broken branches in crown,,FALSE
157-FRUN-074,157-FRUN-074,157,74,Fraxinus,unknown,FRUN,FALSE,,FALSE,,22.2,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Resident came out and asked what I was doing,Dead branch in crown; starting to pull up sidewalk,,FALSE
157-QUBI-075,157-QUBI-075,157,75,Quercus,bicolor,QUBI,TRUE,,FALSE,,4.2,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Very dense crown,FALSE
157-QUBI-076,157-QUBI-076,157,76,Quercus,bicolor,QUBI,FALSE,,FALSE,"3'1.5""",3.5,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
157-ACSA-077,157-ACSA-077,157,77,Acer,saccharinum,ACSA,FALSE,,FALSE,4',30,MFR,SP,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Roots starting to pull up sidewalk ,FALSE
244-01-FRUN-001,244-01-FRUNK-001,244,1,Fraxinus,unknown,FRUN,FALSE,no tree tag,FALSE,,18.1,MFR,SC,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,"epicormic branching, lots of dead branches, some physical damage on branches",,FALSE
244-01-FRUN-002,244-01-FRUNK-002,244,2,Fraxinus,unknown,FRUN,FALSE,no tree tag,FALSE,,17.5,MFR,SC,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,"elongated puning scar revealing heartwood, Brits of peeling and damaged bark on trunk, epicormic branching ",,FALSE
244-01-FRUN-009,244-01-FRUNK-009,244,9,Fraxinus,unknown,FRUN,TRUE,,FALSE,,10.9,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"dead branches, bark blonding, peeling bark, bark fissures, some physical da!age and decay revealing but of heartwood",,FALSE
244-01-ACXF-003,244-01-AXCF-003,244,3,Acer,x freemanii,ACXF,FALSE,,FALSE,,15.5,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"some fungus in pruning scar, circular exit holes in decayed bark in trunk, brown exudation from one bit of physical damage",,FALSE
244-01-ACXF-004,244-01-AXCF-004,244,4,Acer,x freemanii,ACXF,FALSE,,FALSE,,10.4,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"some exit holes in one decayed part of bark, gash on road side of trunk revealing heartwood",,FALSE
244-01-ACXF-005,244-01-AXCF-005,244,5,Acer,x freemanii,ACXF,FALSE,,FALSE,,13.2,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,some exit holes in bark,trash bag near base,FALSE
244-01-ACXF-006,244-01-AXCF-006,244,6,Acer,x freemanii,ACXF,FALSE,,FALSE,,12.8,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,white paint on trunk,"bark fissures,lots of root decay",,FALSE
244-01-ACXF-007,244-01-AXCF-007,244,7,Acer,x freemanii,ACXF,FALSE,,FALSE,,13.4,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,white paint on trunk,bark fissure,,FALSE
244-01-ACXF-008,244-01-AXCF-008,244,8,Acer,x freemanii,ACXF,FALSE,,FALSE,,10.6,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,gash in bark revealing heartwood,,FALSE
244-01-ACSA-010,244-01-ACSA-010,244,10,Acer,saccharum,ACSA,FALSE,,FALSE,,5.6,MFR,SC,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"elongated pruning scar near base, pencil like exit holes, gash on side of trunk revealing heartwood, woodpecker holes",,FALSE
244-01-ACSA-011,244-01-ACSA-011,244,11,Acer,saccharum,ACSA,FALSE,dead,FALSE,,5.7,MFR,SC,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,metal mesh mat under mulch?,"dead, fungi throughout, bark peeling, fungal mats on heartwood, fungal conks on branches",,FALSE
244-SYRE-012,244-SYRE-012,244,12,Syringia,reticulata,UN,FALSE,dead,FALSE,"2'3""",5.9,MFR,SC,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"dead, and looks more like a break than a prune down ",,FALSE
244-01-GYDI-013,244-01-GYDI-013,244,13,Gymnocladus,dioicus,GYDI,FALSE,,FALSE,,12.1,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
244-01-GYDI-014,244-01-GYDI-014,244,14,Gymnocladus,dioicus,GYDI,FALSE,,FALSE,,12.4,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,dead branches,,FALSE
244-01-GYDI-015,244-01-GYDI-015,244,15,Gymnocladus,dioicus,GYDI,FALSE,,FALSE,,11.9,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,elongated pruning scar revealing heartwood,,FALSE
244-01-GYDI-016,244-01-GYDI-016,244,16,Gymnocladus,dioicus,GYDI,FALSE,,FALSE,,10.6,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"dead branches, gap at root flare revealing heartwood",,FALSE
244-01-TIAM-017,244-01-TIAM-017,244,17,Tilia,americana,TIAM,FALSE,,FALSE,,14.5,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"woodpecker damage, some brown exudation from decaying pruning scar",,FALSE
244-01-TIAM-018,244-01-TIAM-018,244,18,Tilia,americana,TIAM,FALSE,,FALSE,,12.7,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"decay in some pruning scars, woodpecker holes",,FALSE
244-01-TIAM-019,244-01-TIAM-019,244,19,Tilia,americana,TIAM,FALSE,,FALSE,,11.5,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"woodpecker holes, bark fissures, some mid physical trunk damage",,FALSE
244-01-TIAM-020,244-01-TIAM-020,244,20,Tilia,americana,TIAM,FALSE,,FALSE,,17.4,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,woodpecker holes ,bird's nest in tree,FALSE
244-01-TIAM-021,244-01-TIAM-021,244,21,Tilia,americana,TIAM,FALSE,,FALSE,,14.5,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"root cankers, woodpecker holes, bark fissures",,FALSE
244-01-TIAM-022,244-01-TIAM-022,244,22,Tilia,americana,TIAM,FALSE,,FALSE,,18,SFR-D,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"woodpecker holes, bark fissures",lamppost in canopy,FALSE
244-01-CEOC-023,244-01-CEOC-023,244,23,Celtis,occidentalis,CEOC,FALSE,,FALSE,,14.7,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"bark fissures, physical damage to bark (like knife cuts)",lamppost in canopy,FALSE
244-01-TICO-024,244-01-TICO-024,244,24,Tilia,cordata,TICO,FALSE,,FALSE,,12.4,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"split in bark, physical damage to trunk ",,FALSE
244-01-GLTR-025,244-01-GLTR-025,244,25,Gleditsia,triacanthos,GLTR,FALSE,,FALSE,,17,MFR,SP,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"dead branches, damage at base of trunk revealing heartwood",lamppost in canopy ,FALSE
