Date,Tree Name,Full Sample,QAQC,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag information,ID Notes,Multi-stemmed,DBH (in),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),DBH 6 (in),Total DBH,Height Measured (DBH),Land Use Type,Site type,Percent Imperv in Root Zone,Street,Sidewalk,Powerline,Mulch,Mulch Volcano,Tree guard,Stake,Irrigation infrastructure,Irrigation infrastructure description,Gator bag,Pruned,Prune - Cut to branch collar,Prune - hatrack,Prune - flush cut,Prune - tear bark,Prune - bleeding wound,Gardenscape,Mowing,Grass/Veg Description,Grate,Other Cues to Care,Roots visible above soil,Girdling Roots,Fungal Conch,Road/Sidewalk Lift,Road/Sidewalk crack,Broken or Dead Branches in crown,Trunk damage,Leaf curling or Wrinkling,Other Notable Damage,Other notes,Discoloration,Defoliation,Dieback,Crown Vigor,Transparency,Crown Light Exposure,"Dead
",Missing or Removed,Exclude,To Update
7/22/2023,52-01-ULAM-014,TRUE,FALSE,55,,Ulmus,americana,ULAM,FALSE,,,FALSE,11.7,,,,,,11.7,,COMM,SP,51-75,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,25-Feb,25-Feb,trace,1,25,4,FALSE,FALSE,FALSE,FALSE
7/22/2023,52-01-ULAM-013,TRUE,FALSE,55,,Ulmus,americana,ULAM,FALSE,,,FALSE,10.6,,,,,,10.6,,COMM,SP,51-75,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Dry/brown,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,25-Feb,25-Feb,trace,1,25,4,FALSE,FALSE,FALSE,FALSE
7/22/2023,52-01-ULAM-012,TRUE,FALSE,55,,Ulmus,americana,ULAM,FALSE,,,FALSE,11.2,,,,,,11.2,,COMM,SP,51-75,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,25-Feb,25-Feb,trace,1,25,4,FALSE,FALSE,FALSE,FALSE
7/22/2023,52-01-GLTR-011,TRUE,FALSE,55,,Gleditsia,triacanthos,GLTR,FALSE,,,FALSE,7.7,,,,,,7.7,,COMM,SP,51-75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,trace,25-Feb,5-Feb,1,35,4,FALSE,FALSE,FALSE,FALSE
7/22/2023,52-01-GLTR-010,TRUE,FALSE,55,,Gleditsia,triacanthos,GLTR,FALSE,,,FALSE,4.7,,,,,,4.7,,COMM,SP,51-75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Dry/brown,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,trace,25-Feb,trace,1,35,4,FALSE,FALSE,FALSE,FALSE
7/22/2023,52-01-GLTR-009,TRUE,FALSE,55,,Gleditsia,triacanthos,GLTR,FALSE,,,FALSE,7.1,,,,,,7.1,,COMM,SP,51-75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,trace,25-Feb,trace,1,35,4,FALSE,FALSE,FALSE,FALSE
7/22/2023,52-01-GLTR-008,TRUE,FALSE,55,,Gleditsia,triacanthos,GLTR,FALSE,,,FALSE,7.9,,,,,,7.9,,COMM,SP,51-75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,trace,25-Feb,trace,1,35,3,FALSE,FALSE,FALSE,FALSE
7/22/2023,52-01-ULUNK-007,TRUE,FALSE,55,,Ulmus,unknown,ULUN,FALSE,,,FALSE,9.3,,,,,,9.3,,COMM,SP,51-75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,25-Feb,25-Feb,5-Feb,1,35,4,FALSE,FALSE,FALSE,FALSE
7/22/2023,52-01-ULUNK-006,TRUE,FALSE,55,,Ulmus,unknown,ULUN,FALSE,,,FALSE,8.2,,,,,,8.2,,COMM,SP,51-75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,trace,25-Feb,trace,1,35,3,FALSE,FALSE,FALSE,FALSE
7/22/2023,52-01-ULUNK-005,TRUE,FALSE,55,,Ulmus,unknown,ULUN,FALSE,,,FALSE,9.2,,,,,,9.2,,COMM,SP,76-100,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,25-Feb,25-Feb,trace,2,25,4,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-SYRE-001,FALSE,FALSE,324,1,Syringa,reticulata,SYRE,FALSE,,,FALSE,,,,,,,NA,,COMM,SC,76-100,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,in ground sprinklers,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Extensive,N/A,Lush,FALSE,in flower bed with fence around,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-QUBI-002,FALSE,FALSE,324,2,Quercus,bicolor,QUBI,FALSE,,,FALSE,,,,,,,NA,,MIX,SP,76-100,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,old,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-CASP-003,FALSE,FALSE,324,3,Catalpa,speciosa,CASP,FALSE,,,FALSE,,,,,,,NA,,MIX,SP,76-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,old,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-NYSI-004,FALSE,FALSE,324,4,Nyssa,silvatica,NYSI,FALSE,,,FALSE,,,,,,,NA,,AG,SP,26-50,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Extensive,N/A,Lush,FALSE,in flowerbed with low cement barrier around SP,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ULSP-005,TRUE,FALSE,324,5,Ulmus,unknown,ULUN,FALSE,,,FALSE,11.8,,,,,,11.8,,MFR,SC,76-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,old,Patchy but green,FALSE,weed mat,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,trace,25-Feb,5-Feb,1,35,5,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-GYDI-006,TRUE,FALSE,324,6,Gymnocladus,dioicus,GYDI,FALSE,,,FALSE,3.4,,,,,,3.4,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Moderate,N/A,Patchy but green,FALSE,low wood fence around SP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,trace,trace,trace,1,45,3,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-GLTR-007,TRUE,FALSE,324,7,Gleditsia,triacanthos,GLTR,FALSE,,,FALSE,36.3,,,,,,36.3,,SFR-D,SP,76-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,N/A,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,trace,trace,5-Feb,1,35,5,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-QUBI-008,FALSE,FALSE,324,8,Quercus,bicolor,QUBI,FALSE,,,FALSE,,,,,,,NA,,SFR-A,SP,26-50,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACPL-009,TRUE,FALSE,324,9,Acer,platanoides,ACPL,FALSE,,,FALSE,11.7,,,,,,11.7,,SFR-A,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Minimal,N/A,None,FALSE,low wood fence at base,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,,trace,trace,trace,1,25,3,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACXFR-010,TRUE,FALSE,324,10,Acer,x freemanii,ACXFR,FALSE,,,FALSE,9.9,,,,,,9.9,,SFR-D,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,drip,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Moderate,N/A,None,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,76-100,trace,5-Feb,4,35,3,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-PRCE-011,FALSE,FALSE,324,11,Prunus,cerasifera,PRCE,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,26-50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Extensive,N/A,Lush,FALSE,fertilizer ,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-PYCA-012,FALSE,FALSE,324,12,Pyrus,calleryana,PYCA,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Extensive,N/A,Lush,FALSE,"gravel, weed mat",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACPL-013,TRUE,FALSE,324,13,Acer,platanoides,ACPL,FALSE,,,FALSE,2.9,,,,,,2.9,,SFR-D,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,FALSE,"thigh high fence around SP, resident feeds animals, weeds, etc (from Convo)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,trace,trace,trace,1,35,2,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-AIAL-014,FALSE,FALSE,324,14,Ailanthus,altissima,AIAL,FALSE,,,FALSE,,,,,,,NA,,SFR-A,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Moderate,N/A,Patchy but green,FALSE,thigh high fence around SP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,26-50,trace,10-Jun,3,35,3,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-CASP-015,FALSE,FALSE,324,15,Catalpa,speciosa,CASP,FALSE,,,FALSE,,,,,,,NA,,SFR-A,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Extensive,N/A,Lush,FALSE,thigh high fence around SP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-FRPE-016,FALSE,FALSE,324,16,Fraxinus,pennsylvanica,FRPE,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SC,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Moderate,N/A,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-CEOC-017,TRUE,FALSE,324,17,Celtis,occidentalis,CEOC,FALSE,,,FALSE,27,,,,,,27,,MFR,SC,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,leaf gall,,25-Feb,25-Feb,5-Feb,2,35,3,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-AIAL-018,FALSE,FALSE,324,18,Ailanthus,altissima,AIAL,FALSE,,,FALSE,,,,,,,NA,,MFR,SC,76-100,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,FALSE,,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACXFR-019,TRUE,FALSE,324,19,Acer,x freemanii,ACXFR,FALSE,,,FALSE,12.6,,,,,,12.6,,MIX,SP,76-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,old,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,51-75,25-Feb,36-40,4,55,4,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACSA-020,FALSE,FALSE,324,20,Acer,saccharinum,ACSA,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,old,Patchy but green,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-AEHI-021,FALSE,FALSE,324,21,Aesculus,hippocastanum,AEHI,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,51-75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Moderate,old,Lush,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-FRPE-022,FALSE,FALSE,324,22,Fraxinus,pennsylvanica,FRPE,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Moderate,N/A,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-AIAL-023,FALSE,FALSE,324,23,Ailanthus,altissima,AIAL,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Moderate,N/A,Lush,FALSE,thigh high fence around SP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,covered in ivy,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-AIAL-024,FALSE,FALSE,324,24,Ailanthus,altissima,AIAL,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Moderate,N/A,Lush,FALSE,thigh high fence around SP,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACPL-025,TRUE,FALSE,324,25,Acer,platanoides,ACPL,FALSE,,,FALSE,20.6,,,,,,20.6,,SFR-A,SP,76-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Moderate,N/A,Lush,FALSE,"thigh high fence around SP, decor",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,26-50,trace,5-Feb,3,25,4,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACPA-026,FALSE,FALSE,324,26,Acer,palmatum,ACPA,FALSE,,,FALSE,,,,,,,NA,,MFR,SP,51-75,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Extensive,N/A,Lush,FALSE,"thigh high fence around SP, decor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-MASP-027,FALSE,FALSE,324,27,Malus,unknown,MAUN,FALSE,,,FALSE,,,,,,,NA,,MFR,SP,76-100,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Extensive,N/A,Lush,FALSE,thigh high fence around SP,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-SYRE-028,FALSE,FALSE,324,28,Syringa,reticulata,SYRE,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,old,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-FRUN-029,FALSE,FALSE,324,29,Fraxinus,unknown,FRUN,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,old,Patchy but green,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACSA-030,FALSE,FALSE,324,30,Acer,saccharinum,ACSA,FALSE,,,FALSE,,,,,,,NA,,SFR-A,SP,76-100,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Moderate,N/A,Patchy but green,FALSE,thigh high fence around SP,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-POTR-031,FALSE,FALSE,324,31,Populus,tremuloides,POTR,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,26-50,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Lush,FALSE,thigh high fence around SP,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACSA-033,FALSE,FALSE,324,33,Acer,saccharinum,ACSA,FALSE,,,FALSE,,,,,,,NA,,MFR,SP,76-100,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,old,Patchy but green,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ULSP-034,TRUE,FALSE,324,34,Ulmus,americana,ULAM,FALSE,,also ULAM,FALSE,2.5,,,,,,2.5,,MFR,SP,76-100,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,old,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,trace,25-Feb,trace,1,35,1,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ULAM-035,TRUE,FALSE,324,35,Ulmus,americana,ULAM,FALSE,,,FALSE,3.1,,,,,,3.1,,MFR,SP,76-100,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,old,Patchy but green,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,trace,25-Feb,trace,1,35,2,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-AIAL-036,FALSE,FALSE,324,36,Ailanthus,altissima,AIAL,FALSE,,,FALSE,,,,,,,NA,,MFR,SP,76-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,FALSE,gravel,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ROPS-037,FALSE,FALSE,324,37,Robinia,pseudoacacia,ROPS,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,FALSE,gravel,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACPA-038,FALSE,FALSE,324,38,Acer,palmatum,ACPA,FALSE,,,FALSE,,,,,,,NA,,V,SP,51-75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Moderate,N/A,Turf,FALSE,rocks at base,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-TIAM-039,FALSE,FALSE,324,39,Tilia,americana,TIAM,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Moderate,N/A,None,FALSE,low rock fence around sp,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-ACPL-040,TRUE,FALSE,324,40,Acer,platanoides,ACPL,FALSE,,,FALSE,3.8,,,,,,3.8,,SFR-D,SC,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Moderate,N/A,Lush,FALSE,signs asking dogs not to pee,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,trace,trace,trace,1,25,2,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-AIAL-041,FALSE,FALSE,324,41,Ailanthus,altissima,AIAL,FALSE,,,FALSE,,,,,,,NA,,SFR-D,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,FALSE,low wood fence around SP,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-FRPE-042,FALSE,FALSE,324,42,Fraxinus,pennsylvanica,FRPE,FALSE,,,FALSE,,,,,,,NA,,MFR,SP,76-100,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Minimal,N/A,None,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-QUMA-043,FALSE,FALSE,324,43,Quercus,macrocarpa,QUMA,FALSE,,,FALSE,,,,,,,NA,,MFR,SP,76-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Extensive,N/A,Lush,FALSE,thigh high fence around SP,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE
7/24/2023,324-GLTR-044,TRUE,FALSE,324,44,Gleditsia,triacanthos,GLTR,FALSE,,,FALSE,22,,,,,,22,,MFR,SP,76-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Extensive,N/A,Lush,FALSE,thigh high fence around SP,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,,trace,25-Feb,10-Jun,2,35,4,FALSE,FALSE,FALSE,FALSE
