tree_id,CreatedTree,TreeName,CommonName,Genus,Species,Plants,DateAdded,TimeAdded,Latitude,Longitude,Address,TreeNotes,Adopted,RootConfig,ContainerSize,CaliperSize,DBH,VisitDate,VisitTime,VisitType,VisitorName,VisitDBH,VisitTreeHeight,StewardshipTasks,TimeSpent,ExitHoles,Exudation,Eggs,AdultInsectOrLarvaAppearance,FruitDamage,HolesInLeaves,Frass,EpicormicSprouts,Flaking,S_ShapedGalleries,BarkFissures,DeadBark,Galls,DeadTwigs,DiscolorationDeciduous,DiscoloraionConfier,WiltedLeaves,PrematureLeafLoss,LeafDiscoloration,CrownVigor,LeafDefoliation,FineTwigDieback,CrownLightExposure,FineTwigDiebackZ,LeafDiscolorationZ,LeafDefoliationZ,CrownVigorZ,CrownLightExposureZ,StressIndexNumber,Z_Score
36243,Renata Kamakura ,281-GLTR-003,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-17T00:00:00.000Z,16:02:36,41.89745,-87.70652,"847 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.4,2022-07-19T00:00:00.000Z,15:18:44,Health Check,Elizabeth Huang,2.4,,,0,,,,,,,,,,,,,,,,,,,2,3,2,20,5,0.170255516,0.902021917,1.328837739,1.03511586,-0.003095581,0.68662709,9
17090,Renata Kamakura ,281-GLTR-004,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-17T00:00:00.000Z,16:03:44,41.89738,-87.70652,"847 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.2,2022-07-19T00:00:00.000Z,15:15:25,Health Check,Elizabeth Huang,2.2,,,0,,,,,,,,,,,,,,,,,,,3,3,2,15,5,-0.151902548,2.348080531,1.328837739,1.03511586,-0.003095581,0.9114072,10
90396,Renata Kamakura ,281-GLTR-005,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-17T00:00:00.000Z,16:05:01,41.89731,-87.70652,"847 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,1.9,2022-07-19T00:00:00.000Z,15:13:06,Health Check,Elizabeth Huang,1.9,,,0,,,,,,,,,,,,,,,,,,,2,3,2,10,4,-0.474060613,0.902021917,1.328837739,1.03511586,-0.183737682,0.521635444,9
60652,Renata Kamakura ,281-GLTR-006,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-17T00:00:00.000Z,16:06:02,41.89725,-87.70652,"847 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.3,2022-07-19T00:00:00.000Z,15:11:15,Health Check,Elizabeth Huang,2.3,,,0,,,,,,,,,,,,,,,,,,,5,4,2,10,4,-0.474060613,5.240197758,1.328837739,2.049007495,-0.183737682,1.592048939,10
52624,Renata Kamakura ,281-GLTR-009,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-17T00:00:00.000Z,16:14:21,41.89645,-87.70668,"831 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.7,2022-07-19T00:00:00.000Z,15:02:30,Health Check,Elizabeth Huang,2.7,,,0,,,,,,,,,,,,,,,,,,,2,4,2,85,4,4.358310352,0.902021917,1.328837739,2.049007495,0.719472826,1.871530066,10
45947,Renata Kamakura ,281-GLTR-011,honeylocust,Gleditsia,triacanthos,GLTR,2022-06-17T00:00:00.000Z,16:18:48,41.89623,-87.70668,"819 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,3,2022-07-19T00:00:00.000Z,14:58:16,Health Check,Elizabeth Huang,3,,,0,,,,,,,,,,,,,,,,,,,2,3,2,40,4,1.458887773,0.902021917,1.328837739,1.03511586,0.177546521,0.980481962,10
109419,Renata Kamakura ,281-POTR-017,quaking aspen,Populus,tremuloides,POTR5,2022-06-17T00:00:00.000Z,16:29:32,41.89565,-87.70743,"800 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.3,2022-07-19T00:00:00.000Z,14:42:58,Health Check,Elizabeth Huang,2.3,,,0,,,,,,,,,,,,,,,,,,,2,4,1,85,4,,,,,,,
38431,Renata Kamakura ,281-TIAM-010,American basswood,Tilia,americana,TIAM,2022-06-17T00:00:00.000Z,16:17:18,41.8964,-87.70668,"819 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.6,2022-07-19T00:00:00.000Z,15:00:22,Health Check,Elizabeth Huang,2.6,,,0,,,,,,,,,,,,,,,,,,,4,4,1,95,4,6.2443674,2.697531262,-0.751712154,2.120887788,1.56931276,2.376077411,10
97376,Renata Kamakura ,281-TIAM-012,American basswood,Tilia,americana,TIAM,2022-06-17T00:00:00.000Z,16:20:01,41.89616,-87.70667,"819 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.4,2022-07-19T00:00:00.000Z,14:55:12,Health Check,Elizabeth Huang,2.4,,,0,,,,,,,,,,,,,,,,,,,2,2,1,15,3,0.533283147,0.450078826,-0.751712154,0.188691084,0.486444656,0.181357112,7
21623,Renata Kamakura ,281-ULUN-007,elm,Ulmus,spp.,ULMUS,2022-06-17T00:00:00.000Z,16:09:04,41.89718,-87.70652,"847 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,8.2,2022-07-19T00:00:00.000Z,15:09:44,Health Check,Elizabeth Huang,8.2,,,0,,,,,,,,,,,,,,,,,,,2,3,3,5,4,-0.528765602,0.772048941,1.853920219,1.023363439,-0.36670107,0.550773185,9
626,Renata Kamakura ,281-ULUN-008,elm,Ulmus,spp.,ULMUS,2022-06-17T00:00:00.000Z,16:10:13,41.89711,-87.70651,"854 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,8.3,2022-07-19T00:00:00.000Z,15:06:12,Health Check,Elizabeth Huang,8.3,,,0,,,,,,,,,,,,,,,,,,,2,3,3,5,4,-0.528765602,0.772048941,1.853920219,1.023363439,-0.36670107,0.550773185,9
70528,Renata Kamakura ,281-UN-019,unknown plant,,,,2022-06-17T00:00:00.000Z,16:33:36,41.89564,-87.70761,"800 N Kedzie Ave, Chicago, IL 60651, USA",,1,,,,2.3,2022-06-17T00:00:00.000Z,16:33:39,Health Check,Renata Kamakura ,2.3,,,0,,,,,,,,,,,,,,,,,,,NA,5,NA,NA,4,,,,1.312385735,,1.312385735,9
55547,Renata Kamakura ,281-UN-021,unknown plant,,,,2022-06-17T00:00:00.000Z,17:34:35,41.89564,-87.7078,"3235 W Chicago Ave, Chicago, IL 60651, USA",Dbh measured at 1’8”,1,,,,2,2022-07-19T00:00:00.000Z,14:31:39,Health Check,Elizabeth Huang,2,,,0,,,,,,,,,,,,,,,,,,,2,3,3,1,4,-0.811007012,-0.00498419,1.115866967,0.066221299,-0.195574276,0.034104557,7
90918,Renata Kamakura ,324-ACGR-086,paperbark maple,Acer,griseum,ACGR14,2022-06-15T00:00:00.000Z,21:10:51,41.91197,-87.67377,"1647 N Honore St, Chicago, IL 60622, USA",,1,,,,5,2022-07-18T00:00:00.000Z,16:35:07,Health Check,Andrea Nunes,5,,,0,,,,,,,,,,,,,,,,,,,1,1,1,10,2,,,,,,,
119556,Renata Kamakura ,324-ACPA-026,Japanese maple,Acer,palmatum,ACPA2,2022-06-15T00:00:00.000Z,16:26:53,41.9114,-87.67637,"1626 N Winchester Ave, Chicago, IL 60622, USA",Measured at 2’11”,1,,,,1.8,2022-07-12T00:00:00.000Z,18:19:20,Health Check,Andrea Nunes,1.8,,,0,,,,,,,,,,,,,,,,,,,4,4,1,10,1,,,,,,,
34045,Renata Kamakura ,324-ACPA-038,Japanese maple,Acer,palmatum,ACPA2,2022-06-15T00:00:00.000Z,18:09:24,41.91228,-87.67589,"1919 W Wabansia Ave, Chicago, IL 60622, USA",Dbh measured at 3’5”,1,,,,3.4,2022-07-12T00:00:00.000Z,14:20:11,Health Check,unknown user,3.4,,,0,,,,,,,,,,,,,,,,,,,2,3,2,5,2,,,,,,,
118421,Renata Kamakura ,324-ACPL-009,Norway maple,Acer,platanoides,ACPL,2022-06-15T00:00:00.000Z,15:25:43,41.91145,-87.67618,"1633 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,11.2,2022-07-06T00:00:00.000Z,14:25:28,Health Check,unknown user,11.2,,,0,,,,,,,,,,,,,,,,,,,2,1,1,1,2,-0.649996615,0.053563405,-0.512954402,-1.141541216,-0.345993373,-0.51938444,3
2462,Renata Kamakura ,324-ACPL-013,Norway maple,Acer,platanoides,ACPL,2022-06-15T00:00:00.000Z,15:43:39,41.91169,-87.67619,"1639 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,2.3,2022-07-06T00:00:00.000Z,15:25:33,Health Check,Andrea Nunes,2.3,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,1,-0.649996615,-1.007757199,-0.512954402,-1.141541216,-0.247152665,-0.711880419,2
48323,Renata Kamakura ,324-ACPL-025,Norway maple,Acer,platanoides,ACPL,2022-06-15T00:00:00.000Z,16:23:42,41.91136,-87.67636,"1626 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,20.3,2022-07-12T00:00:00.000Z,18:14:18,Health Check,Andrea Nunes,20.3,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,3,-0.649996615,-1.007757199,-0.512954402,-1.141541216,-0.345993373,-0.731648561,2
19468,Renata Kamakura ,324-ACPL-040,Norway maple,Acer,platanoides,ACPL,2022-06-15T00:00:00.000Z,18:19:17,41.91228,-87.67547,"1911 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,3.2,2022-07-12T00:00:00.000Z,14:37:16,Health Check,unknown user,3.2,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,1,-0.649996615,-1.007757199,-0.512954402,-1.141541216,-0.148311958,-0.692112278,2
113263,Renata Kamakura ,324-ACSA-020,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,16:04:04,41.91091,-87.67634,"1600 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,24.7,2022-07-12T00:00:00.000Z,17:38:21,Health Check,Andrea Nunes,24.7,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,5,-0.609750564,-1.268244029,-0.65555703,-1.300859294,-0.32468519,-0.831819221,2
67722,Renata Kamakura ,324-ACSA-030,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,16:41:01,41.91167068,-87.6763382,"1638 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,31.1,2022-07-06T00:00:00.000Z,16:38:29,Health Check,Andrea Nunes,31.1,,,0,,,,,,,,,,,,,,,,,,,1,2,1,15,4,-0.043697203,-1.268244029,-0.65555703,-0.351631591,-0.131222785,-0.490070528,3
77124,Renata Kamakura ,324-ACSA-033,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,16:45:36,41.91205,-87.67637,"1656 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,31.1,2022-07-06T00:00:00.000Z,16:24:14,Health Check,Andrea Nunes,31.1,,,0,,,,,,,,,,,,,,,,,,,2,4,1,30,5,0.805382837,0.044283982,-0.65555703,1.546823815,-0.034491583,0.341288404,8
66183,Renata Kamakura ,324-ACSA-048,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,18:47:32,41.91233,-87.67447,"1849 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,26.4,2022-07-12T00:00:00.000Z,16:00:16,Health Check,unknown user,26.4,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,5,-0.609750564,-1.268244029,-0.65555703,-1.300859294,-0.227953988,-0.812472981,2
18244,Renata Kamakura ,324-ACSA-049,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,18:49:19,41.91232,-87.6744,"1843 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,27.2,2022-07-12T00:00:00.000Z,16:06:17,Health Check,unknown user,27.2,,,0,,,,,,,,,,,,,,,,,,,1,3,2,10,3,-0.326723884,-1.268244029,0.944242695,0.597596112,-0.131222785,-0.036870378,6
27168,Renata Kamakura ,324-ACSA-060,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,19:21:32,41.91241,-87.67551,"1904 W Wabansia Ave, Chicago, IL 60639, USA",,1,,,,27.2,2022-07-12T00:00:00.000Z,19:22:13,Health Check,unknown user,27.2,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,4,-0.609750564,-1.268244029,-0.65555703,-1.300859294,-0.32468519,-0.831819221,2
64837,Renata Kamakura ,324-ACSA-061,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,19:23:11,41.91241074,-87.67536926,"1904 W Wabansia Ave, Chicago, IL 60639, USA",,1,,,,14.5,2022-07-12T00:00:00.000Z,19:27:14,Health Check,unknown user,14.5,,,0,,,,,,,,,,,,,,,,,,,2,1,1,1,3,-0.836171908,0.044283982,-0.65555703,-1.300859294,-0.32468519,-0.614597888,2
39824,Renata Kamakura ,324-ACSA-072,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,20:31:53,41.91212,-87.67393,"1835 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,13.8,2022-07-18T00:00:00.000Z,14:26:09,Health Check,Andrea Nunes,13.8,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,2,-0.836171908,-1.268244029,-0.65555703,-1.300859294,-0.32468519,-0.87710349,1
92509,Renata Kamakura ,324-ACSA-073,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,20:33:58,41.91205,-87.6739,"1835 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,25.6,2022-07-18T00:00:00.000Z,14:29:48,Health Check,Andrea Nunes,25.6,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,4,-0.609750564,-1.268244029,-0.65555703,-1.300859294,-0.227953988,-0.812472981,2
122866,Renata Kamakura ,324-ACSA-081,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,20:54:10,41.91093,-87.6739,"1610 N Honore St, Chicago, IL 60622, USA",,1,,,,18.6,2022-07-18T00:00:00.000Z,15:31:28,Health Check,Andrea Nunes,18.6,,,0,,,,,,,,,,,,,,,,,,,2,2,1,5,4,-0.609750564,0.044283982,-0.65555703,-0.351631591,-0.227953988,-0.360121838,4
83234,Renata Kamakura ,324-ACSA-088,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,21:16:49,41.91185,-87.67375,"1647 N Honore St, Chicago, IL 60622, USA","Multistemmed, other DBH: 6.1",1,,,,9.2,2022-07-18T00:00:00.000Z,16:27:04,Health Check,Andrea Nunes,9.2,,,0,,,,,,,,,,,,,,,,,,,3,3,1,10,2,-0.326723884,1.356811992,-0.65555703,0.597596112,-0.32468519,0.1294884,7
36416,Renata Kamakura ,324-ACSA-090,silver maple,Acer,saccharinum,ACSA2,2022-06-15T00:00:00.000Z,21:21:42,41.91164,-87.67376,"1634 N Honore St, Chicago, IL 60622, USA",,1,,,,26.4,2022-07-18T00:00:00.000Z,16:20:35,Health Check,Andrea Nunes,26.4,,,0,,,,,,,,,,,,,,,,,,,1,2,1,15,3,-0.043697203,-1.268244029,-0.65555703,-0.351631591,-0.32468519,-0.528763009,3
32014,Renata Kamakura ,324-ACXF-010,Freeman maple,Acer,x freemanii,ACFR,2022-06-15T00:00:00.000Z,15:28:26,41.9115,-87.67617,"1633 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,9.3,2022-07-06T00:00:00.000Z,14:31:40,Health Check,unknown user,9.3,,,0,,,,,,,,,,,,,,,,,,,4,4,2,5,3,-0.342733114,1.80277325,0.658403665,1.280441014,-0.268965579,0.625983847,9
53926,Renata Kamakura ,324-ACXF-019,Freeman maple,Acer,x freemanii,ACFR,2022-06-15T00:00:00.000Z,16:02:15,41.91077,-87.67633,"1934 IL-64, Chicago, IL 60622, USA",,1,,,,12.7,2022-07-12T00:00:00.000Z,17:30:00,Health Check,Andrea Nunes,12.7,,,0,,,,,,,,,,,,,,,,,,,3,4,1,20,4,0.644310352,0.694574975,-0.939772752,1.280441014,0.233340999,0.382578918,8
65576,Renata Kamakura ,324-ACXF-058,Freeman maple,Acer,x freemanii,ACFR,2022-06-15T00:00:00.000Z,19:15:30,41.9124,-87.67575,"1916 W Wabansia Ave, Chicago, IL 60622, USA","Multistemmed, other DBH: 0.9",1,,,,1.05,2022-07-12T00:00:00.000Z,19:10:37,Health Check,Andrea Nunes,1.05,,,0,,,,,,,,,,,,,,,,,,,2,4,1,5,0,-0.342733114,-0.4136233,-0.939772752,1.280441014,0.568212051,0.03050478,6
67437,Renata Kamakura ,324-ACXF-077,Freeman maple,Acer,x freemanii,ACFR,2022-06-15T00:00:00.000Z,20:45:48,41.91137,-87.67391,"1626 N Honore St, Chicago, IL 60622, USA",,1,,,,4.6,2022-07-18T00:00:00.000Z,15:13:02,Health Check,Andrea Nunes,4.6,,,0,,,,,,,,,,,,,,,,,,,1,1,2,1,3,-0.605944705,-1.521821575,0.658403665,-1.419894986,-0.268965579,-0.631644636,3
131981,Renata Kamakura ,324-ACXF-080,Freeman maple,Acer,x freemanii,ACFR,2022-06-15T00:00:00.000Z,20:51:45,41.91102,-87.67392,"1612 N Honore St, Chicago, IL 60622, USA",,1,,,,5,2022-07-18T00:00:00.000Z,15:26:56,Health Check,Andrea Nunes,5,,,0,,,,,,,,,,,,,,,,,,,4,4,2,1,3,-0.605944705,1.80277325,0.658403665,1.280441014,-0.268965579,0.573341529,9
72485,Renata Kamakura ,324-ACXF-094,Freeman maple,Acer,x freemanii,ACFR,2022-06-15T00:00:00.000Z,21:29:22,41.91114,-87.67375,"1621 N Honore St, Chicago, IL 60622, USA",,1,ball.png,,,4.8,2022-07-18T00:00:00.000Z,15:54:21,Health Check,Andrea Nunes,4.8,,,0,,,,,,,,,,,,,,,,,,,1,1,2,1,1,-0.605944705,-1.521821575,0.658403665,-1.419894986,-0.436401105,-0.665131741,2
65450,Renata Kamakura ,324-AEHI-021,common horse chestnut,Aesculus,hippocastanum,AEHI,2022-06-15T00:00:00.000Z,16:07:50,41.91098,-87.67635,"1612 N Winchester Ave, Chicago, IL 60622, USA",Dbh measured 3’8”,1,,,,1.9,2022-07-12T00:00:00.000Z,17:45:15,Health Check,Andrea Nunes,1.9,,,0,,,,,,,,,,,,,,,,,,,2,1,1,1,2,,,,,,,
118734,Renata Kamakura ,324-AIAL-014,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,15:45:42,41.91175,-87.67619,"1639 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,29.5,2022-07-06T00:00:00.000Z,15:32:24,Health Check,Andrea Nunes,29.5,,,0,,,,,,,,,,,,,,,,,,,2,2,1,10,4,,,,,,,
93104,Renata Kamakura ,324-AIAL-018,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,15:57:01,41.91222,-87.67621,"1925 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,23.2,2022-07-06T00:00:00.000Z,16:01:42,Health Check,Andrea Nunes,23.2,,,0,,,,,,,,,,,,,,,,,,,1,3,1,20,4,,,,,,,
77092,Renata Kamakura ,324-AIAL-023,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,16:19:06,41.91121,-87.67634,"1622 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,23.6,2022-07-12T00:00:00.000Z,18:03:24,Health Check,Andrea Nunes,23.6,,,0,,,,,,,,,,,,,,,,,,,1,2,1,10,3,,,,,,,
27642,Renata Kamakura ,324-AIAL-024,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,16:21:26,41.91131,-87.67635,"1626 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,25.3,2022-07-12T00:00:00.000Z,18:09:15,Health Check,Andrea Nunes,25.3,,,0,,,,,,,,,,,,,,,,,,,1,2,1,10,2,,,,,,,
125403,Renata Kamakura ,324-AIAL-036,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,18:03:21,41.91228,-87.67609,"1925 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,28.2,2022-07-12T00:00:00.000Z,14:04:10,Health Check,unknown user,28.2,,,0,,,,,,,,,,,,,,,,,,,1,1,1,10,4,,,,,,,
108543,Renata Kamakura ,324-AIAL-041,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,18:22:40,41.91228,-87.67538,"1905 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,20.7,2022-07-12T00:00:00.000Z,14:43:15,Health Check,unknown user,20.7,,,0,,,,,,,,,,,,,,,,,,,1,3,1,20,4,,,,,,,
70548,Renata Kamakura ,324-AIAL-047,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,18:45:26,41.91231,-87.67455,"1849 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,35.4,2022-07-12T00:00:00.000Z,15:38:45,Health Check,unknown user,35.4,,,0,,,,,,,,,,,,,,,,,,,1,2,1,5,4,,,,,,,
67262,Renata Kamakura ,324-AIAL-071,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,20:30:03,41.91221,-87.67393,"1835 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,27,2022-07-18T00:00:00.000Z,14:17:40,Health Check,Andrea Nunes,27,,,0,,,,,,,,,,,,,,,,,,,2,2,1,15,4,,,,,,,
18361,Renata Kamakura ,324-AIAL-079,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,20:50:04,41.91125,-87.67391,"1622 N Honore St, Chicago, IL 60622, USA",,1,,,,22.9,2022-07-18T00:00:00.000Z,15:23:42,Health Check,Andrea Nunes,22.9,,,0,,,,,,,,,,,,,,,,,,,1,2,1,15,5,,,,,,,
3284,Renata Kamakura ,324-AIAL-089,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,21:19:17,41.91173,-87.67375,"1639 N Honore St, Chicago, IL 60622, USA",,1,,,,22.7,2022-07-18T00:00:00.000Z,16:23:54,Health Check,Andrea Nunes,22.7,,,0,,,,,,,,,,,,,,,,,,,1,1,1,10,2,,,,,,,
56493,Renata Kamakura ,324-AIAL-095,tree-of-heaven,Ailanthus,altissima,AIAL,2022-06-15T00:00:00.000Z,21:31:15,41.91094,-87.67373,"1611 N Honore St, Chicago, IL 60622, USA",,1,,,,19.7,2022-07-18T00:00:00.000Z,15:49:53,Health Check,Andrea Nunes,19.7,,,0,,,,,,,,,,,,,,,,,,,1,2,1,15,5,,,,,,,
43747,Renata Kamakura ,324-CASP-003,northern catalpa,Catalpa,speciosa,CASP8,2022-06-15T00:00:00.000Z,15:09:12,41.91065,-87.67511,"1900 W North Ave, Chicago, IL 60622, USA",,1,,,,3.2,2022-07-06T00:00:00.000Z,13:43:42,Health Check,unknown user,3.2,,,0,,,,,,,,,,,,,,,,,,,2,2,2,10,4,,,,,,,
51101,Renata Kamakura ,324-CASP-015,northern catalpa,Catalpa,speciosa,CASP8,2022-06-15T00:00:00.000Z,15:49:04,41.91180038,-87.67619324,"1643 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,20.8,2022-07-06T00:00:00.000Z,15:38:59,Health Check,Andrea Nunes,20.8,,,0,,,,,,,,,,,,,,,,,,,2,1,1,5,4,,,,,,,
1959,Renata Kamakura ,324-CASP-096,northern catalpa,Catalpa,speciosa,CASP8,2022-06-15T00:00:00.000Z,21:33:21,41.91072,-87.67372,"1824 IL-64, Chicago, IL 60622, USA",,1,,,,8.3,2022-07-18T00:00:00.000Z,15:45:40,Health Check,Andrea Nunes,8.3,,,0,,,,,,,,,,,,,,,,,,,2,3,2,15,3,,,,,,,
84453,Renata Kamakura ,324-CEOC-017,common hackberry,Celtis,occidentalis,CEOC,2022-06-15T00:00:00.000Z,15:53:21,41.91213,-87.67621,"1925 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,26.5,2022-07-06T00:00:00.000Z,15:53:25,Health Check,Andrea Nunes,26.5,,,0,,,,,,,,,,,,,,,,,,,2,3,2,5,3,-0.376012247,0.328027272,0.442571608,0.716946478,-0.229208868,0.176464848,7
8752,Renata Kamakura ,324-CEOC-054,common hackberry,Celtis,occidentalis,CEOC,2022-06-15T00:00:00.000Z,19:05:19,41.91241,-87.67615,"1924 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,13,2022-07-12T00:00:00.000Z,18:50:22,Health Check,Andrea Nunes,13,,,0,,,,,,,,,,,,,,,,,,,2,2,1,1,3,-0.60254322,0.328027272,-0.844909434,-0.133974847,-0.347556216,-0.320191289,4
47038,Renata Kamakura ,324-CRCR-087,cockspur hawthorn,Crataegus,crus-galli,CRCR2,2022-06-15T00:00:00.000Z,21:13:46,41.91192,-87.67376,"1647 N Honore St, Chicago, IL 60622, USA",Dbh measured at 3’9”,1,,,,5.1,2022-07-18T00:00:00.000Z,16:30:20,Health Check,Andrea Nunes,5.1,,,0,,,,,,,,,,,,,,,,,,,2,2,1,10,3,,,,,,,
128920,Renata Kamakura ,324-DIVI-065,common persimmon,Diospyros,virginiana,DIVI5,2022-06-15T00:00:00.000Z,19:50:15,41.91243,-87.67466,"1850 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,8.6,2022-07-18T00:00:00.000Z,13:42:10,Health Check,Andrea Nunes,8.6,,,0,,,,,,,,,,,,,,,,,,,1,1,1,5,1,,,,,,,
47941,Renata Kamakura ,324-FRAM-057,white ash,Fraxinus,americana,FRAM2,2022-06-15T00:00:00.000Z,19:12:44,41.91241,-87.67587,"1916 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,26.7,2022-07-12T00:00:00.000Z,19:05:04,Health Check,Andrea Nunes,26.7,,,0,,,,,,,,,,,,,,,,,,,1,2,1,20,3,0.272149896,-0.840029608,-0.730488574,-0.10169706,-0.307987847,-0.341610639,4
110872,Renata Kamakura ,324-FRPE-016,green ash,Fraxinus,pennsylvanica,FRPE,2022-06-15T00:00:00.000Z,15:51:00,41.91196,-87.6762,"1925 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,11.6,2022-07-06T00:00:00.000Z,15:45:27,Health Check,Andrea Nunes,11.6,,,0,,,,,,,,,,,,,,,,,,,2,2,1,5,4,-0.567170894,0.856039371,-0.344767481,-0.04379207,-0.127227248,-0.045383664,6
13043,Renata Kamakura ,324-FRPE-022,green ash,Fraxinus,pennsylvanica,FRPE,2022-06-15T00:00:00.000Z,16:15:59,41.91114,-87.67635,"1620 N Winchester Ave, Chicago, IL 60622, USA",,1,,,,14.5,2022-07-12T00:00:00.000Z,17:54:35,Health Check,Andrea Nunes,14.5,,,0,,,,,,,,,,,,,,,,,,,1,2,1,25,4,0.539867263,-0.584164206,-0.344767481,-0.04379207,-0.046368967,-0.095845092,6
24953,Renata Kamakura ,324-FRPE-042,green ash,Fraxinus,pennsylvanica,FRPE,2022-06-15T00:00:00.000Z,18:24:31,41.91229,-87.67531,"1901 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,14.3,2022-07-12T00:00:00.000Z,14:49:49,Health Check,unknown user,14.3,,,0,,,,,,,,,,,,,,,,,,,2,4,1,20,4,0.263107723,0.856039371,-0.344767481,1.760441228,0.034489314,0.513862031,8
47450,Renata Kamakura ,324-FRPE-051,green ash,Fraxinus,pennsylvanica,FRPE,2022-06-15T00:00:00.000Z,18:56:41,41.91232,-87.67419,"1843 W Wabansia Ave, Chicago, IL 60622, USA",,1,,,,3.1,2022-07-12T00:00:00.000Z,16:18:39,Health Check,unknown user,3.1,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,2,-0.788578526,-0.584164206,-0.344767481,-0.94590872,-0.369802093,-0.606644205,3
