Date,Tree Name,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag information,Tree ID in City Inventory (if applicable),Tree Not in City Inventory,ID Notes,Multi-stemmed,DBH (in),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),DBH 6 (in),Total DBH,Esimated DBH,Height Measured (DBH),Land Use Type,Site type,Percent Imperv in Root Zone,Street,Sidewalk,Powerline,Mulch,Mulch Volcano,Tree guard,Stake,Gator bag,Pruned,Prune - Cut to branch collar,Prune - hatrack,Prune - flush cut,Prune - tear bark,Prune - bleeding wound,Gardenscape,Mowing,Grass Description,Other Cues to Care,Roots visible above soil,Fungal Conch,Road/Sidewalk Lift,Road/Sidewalk crack,Broken or Dead Branches in crown,Trunk damage,Leaf curling or Wrinkling,Other Notable Damage,Other notes,Discoloration,Defoliation,Dieback,Crown Vigor,Crown Light Exposure,"Dead
",Missing or Removed
6/23/2023,V19-TADI-121,V19,121,Taxodium,distichum,TADI,FALSE,,,TRUE,,FALSE,1,,,,,,1,,,SFR-D,SY,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,4,1,10,4,5,FALSE,FALSE
6/23/2023,V19-ULAM-122,V19,122,Ulmus,americana,ULAM,FALSE,,61456,FALSE,,FALSE,1.1,,,,,,1.1,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,5,2,2,4,5,FALSE,FALSE
6/23/2023,V19-ULAM-123,V19,123,Ulmus,americana,ULAM,FALSE,,73753,FALSE,,FALSE,1.2,,,,,,1.2,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,5,2,2,4,5,FALSE,FALSE
6/23/2023,V19-TADI-124,V19,124,Taxodium,distichum,TADI,FALSE,,,TRUE,,FALSE,1.1,,,,,,1.1,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,3,3,5,FALSE,FALSE
6/23/2023,V19-ZESE-125,V19,125,Zelkova,serrata,ZESE,FALSE,,73757,FALSE,green vase culivar,FALSE,0.6,,,,,,0.6,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,5,2,5,4,5,FALSE,FALSE
6/23/2023,V19-TAAS-126,V19,126,Taxodium,ascendens,TAAS,FALSE,,,TRUE,"potentially taxodium ascendens, glyptostrobus pensilis, or cryptomeria japonica",FALSE,1.3,,,,,,1.3,,,SFR-D,SP,5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,2,4,FALSE,FALSE
6/23/2023,V19-TAAS-127,V19,127,Taxodium,ascendens,TAAS,FALSE,,,TRUE,same species as above,FALSE,1.4,,,,,,1.4,,,SFR-D,SP,5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,1,1,5,FALSE,FALSE
6/23/2023,V19-ZESE-128,V19,128,Zelkova,serrata,ZESE,FALSE,,61356,FALSE,,FALSE,1.3,,,,,,1.3,,"2'10""",SFR-D,SP,5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,2,3,3,5,FALSE,FALSE
6/23/2023,V19-ZESE-129,V19,129,Zelkova,serrata,ZESE,FALSE,,61357,FALSE,,FALSE,0.9,,,,,,0.9,,,SFR-D,SP,5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,leaning heavily into road,3,1,2,3,5,FALSE,FALSE
6/23/2023,V19-TAAS-130,V19,130,Taxodium,ascendens,TAAS,FALSE,,,TRUE,,FALSE,1.5,,,,,,1.5,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,1,1,5,FALSE,FALSE
6/23/2023,V19-ZESE-131,V19,131,Zelkova,serrata,ZESE,FALSE,,61335,FALSE,,FALSE,0.7,,,,,,0.7,,,SFR-D,SP,5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,4,2,9,4,5,FALSE,FALSE
6/23/2023,V19-ZESE-132,V19,132,Zelkova,serrata,ZESE,FALSE,,61355,FALSE,,FALSE,0.7,,,,,,0.7,,,SFR-D,SP,5,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,2,2,5,FALSE,FALSE
6/23/2023,V19-ZESE-133,V19,133,Zelkova,serrata,ZESE,FALSE,,61334,FALSE,,FALSE,0.7,,,,,,0.7,,,SFR-D,SP,5,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,5,2,5,4,5,FALSE,FALSE
6/23/2023,U17-ACRU-134,U17,134,Acer,rubrum,ACRU,FALSE,,65145,,,FALSE,9.7,,,,,,9.7,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"bleeding wound, mistletoe",,2,1,1,1,3,FALSE,FALSE
6/23/2023,U17-AMCA-135,U17,135,Amelanchier,canadensis,AMCA,FALSE,,52638,FALSE,,TRUE,1.5,1.2,1.3,1.3,0.9,1.2,7.4,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Extensive,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,4,3,4,FALSE,FALSE
6/23/2023,U17-ACRU-136,U17,136,Acer,rubrum,ACRU,FALSE,,65153,FALSE,,FALSE,6.9,,,,,,6.9,,,SFR-D,FY,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/23/2023,U17-LAIN-138,U17,138,Lagerstroemia,indica,LAIN,FALSE,,Median Tree 1  (MT1),TRUE,,TRUE,2.2,1.2,1.8,2.4,1.9,1.7,11.2,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,ants,2,2,2,1,5,FALSE,FALSE
6/23/2023,U17-LAIN-139,U17,139,Lagerstroemia,indica,LAIN,FALSE,,MT2,TRUE,,FALSE,1.8,1.6,1.7,2.8,2,1.9,11.8,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,2,1,5,FALSE,FALSE
6/23/2023,U17-MAST-140,U17,140,Magnolia,stellata,MAST,FALSE,,MT6,TRUE,,FALSE,1.7,1.9,1.9,2.4,1.5,,9.4,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,scale insect severe,,5,,21,5,4,TRUE,FALSE
6/23/2023,U17-MAST-141,U17,141,Magnolia,stellata,MAST,FALSE,,MT7,TRUE,,FALSE,1.2,1.4,1.6,2.3,1.3,1.6,9.4,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,scale insect severe,,5,1,11,4,5,FALSE,FALSE
6/23/2023,U17-MAST-142,U17,142,Magnolia,stellata,MAST,FALSE,,MT8,TRUE,,FALSE,2,2.3,1.5,1.7,1.5,1.7,10.7,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,scale insect severe,,4,1,1,4,4,FALSE,FALSE
6/23/2023,U17-MAST-143,U17,143,Magnolia,stellata,MAST,FALSE,,MT12,TRUE,,FALSE,0.8,0.8,0.6,,,,2.2,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,scale insect- less than previous 3,,4,1,10,4,5,FALSE,FALSE
6/23/2023,U17-MAST-144,U17,144,Magnolia,stellata,MAST,FALSE,,MT13,TRUE,,FALSE,1.2,0.6,0.6,1.1,0.9,0.9,5.3,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,scale insect,,NA,NA,21,5,5,TRUE,FALSE
6/23/2023,U17-MAST-145,U17,145,Magnolia,stellata,MAST,FALSE,,MT14,TRUE,,FALSE,0.7,0.7,1,1,0.8,0.9,5.1,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,NA,NA,21,5,5,TRUE,FALSE
6/23/2023,U17-ULAM-146,U17,146,Ulmus,americana,ULAM,FALSE,,,TRUE,corner of MLK/old chapel Hill ,FALSE,9.4,,,,,,9.4,,"4'2""",SFR-D,FY,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,scale insect,,2,1,2,1,4,FALSE,FALSE
6/23/2023,U17-ULAM-147,U17,147,Ulmus,americana,ULAM,FALSE,,,TRUE,,FALSE,9.1,,,,,,9.1,,,SFR-D,FY,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Dry/brown,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,3,2,3,FALSE,FALSE
6/23/2023,U17-ULAM-148,U17,148,Ulmus,americana,ULAM,FALSE,,,TRUE,,FALSE,7.2,,,,,,7.2,,,SFR-D,FY,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,None,recent,Dry/brown,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fungal galls on leaves,,2,2,2,2,3,FALSE,FALSE
6/23/2023,U17-ULAM-149,U17,149,Ulmus,americana,ULAM,FALSE,,,TRUE,,FALSE,4.4,,,,,,4.4,,"3'4""",SFR-D,SC,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,None,N/A,None,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,isopods under wounded bark,,2,2,1,2,2,FALSE,FALSE
6/23/2023,U17-ULAM-150,U17,150,Ulmus,americana,ULAM,FALSE,,,TRUE,,FALSE,4,,,,,,4,,,SFR-D,SC,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,None,N/A,None,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,isopods under wounded bark,,3,2,1,3,3,FALSE,FALSE
6/23/2023,U17-MAST-151,U17,151,Magnolia,stellata,MAST,FALSE,,MT11,TRUE,,FALSE,2.1,1.5,1.7,1.1,0.7,1,8.1,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Lush,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Scale insect,,3,1,1,2,4,FALSE,FALSE
6/23/2023,U17-MAST-152,U17,152,Magnolia,stellata,MAST,FALSE,,MT10,TRUE,,FALSE,1.8,1.5,1.6,1.5,1.2,1.8,9.4,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Scale insect,,3,1,1,2,3,FALSE,FALSE
6/23/2023,U17-MAST-153,U17,153,Magnolia,stellata,MAST,FALSE,,MT09,TRUE,,FALSE,1.5,1.2,0.9,1,2,1.6,8.2,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,severe scale,,4,1,2,3,4,FALSE,FALSE
6/23/2023,U17-LAUN-154,U17,154,Lagerstroemia,unknown,LAUN,FALSE,,MT05,TRUE,,FALSE,2,1.8,1.8,1.8,1.7,1.8,10.9,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2,1,3,2,4,FALSE,FALSE
6/23/2023,U17-LAUN-155,U17,155,Lagerstroemia,unknown,LAUN,FALSE,,MT04,TRUE,,FALSE,2.2,1.7,1.8,1.7,1.8,1.9,11.1,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1,2,2,2,3,FALSE,FALSE
6/23/2023,U17-LAUN-156,U17,156,Lagerstroemia,unknown,LAUN,FALSE,,MT03,TRUE,,FALSE,1.8,2,2.3,2.4,1.6,1.9,12,,,SFR-D,M,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,3,1,4,FALSE,FALSE
6/25/2023,Q18-LAUN-157,Q18,157,Lagerstroemia,unknown,LAUN,FALSE,,65820,FALSE,,FALSE,3.8,3.1,2.9,2.8,2.7,1.9,17.2,,,SFR-D,SP,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"the growths that crapemyrtles tend to get on bark, basal sprouts ",,1,1,1,1,5,FALSE,FALSE
6/25/2023,N14-JUVI-158,N14,158,Juniperus,virginiana,JUVI,FALSE,,53170,FALSE,,FALSE,5.3,,,,,,5.3,,,SFR-D,SP,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Minimal,old,Lush,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,"right next to mailbox, weeds at base",3,1,1,3,5,FALSE,FALSE
6/26/2023,K18-LAUN-159,K18,159,Lagerstroemia,unknown,LAUN,FALSE,,52687,FALSE,,TRUE,2.3,2.2,1.8,1.2,2.2,2,11.7,,,SFR-D,FY,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,2,1,5,FALSE,FALSE
6/26/2023,K18-LAUN-160,K18,160,Lagerstroemia,unknown,LAUN,FALSE,,65201,FALSE,,TRUE,1.5,1.1,0.9,1,1.3,0.6,6.4,,,SFR-D,FY,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,2,4,2,5,FALSE,FALSE
6/26/2023,K18-JUVI-161,K18,161,Juniperus,virginiana,JUVI,FALSE,,65205,FALSE,,FALSE,10.8,10.7,,,,,21.5,,,SFR-D,SY,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,crown vigor 3 because of large branch dieback,"bird nest, yakult cup nested between 2 trunks",2,1,5,3,5,FALSE,FALSE
6/26/2023,K18-LIST-162,K18,162,Liquidambar,styraciflua,LIST,FALSE,,,TRUE,Looks like a weed/not planted,FALSE,0.6,,,,,,0.6,,,SFR-D,SP,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,None,old,Lush,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,1,2,4,FALSE,FALSE
6/26/2023,K18-LAUN-163,K18,163,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,1.3,1.3,1,1.4,1,0.9,6.9,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,1,1,5,FALSE,FALSE
6/26/2023,K18-LAUN-164,K18,164,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,1.4,1.1,1.1,1.6,1.1,1.1,7.4,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,2,1,5,FALSE,FALSE
6/26/2023,K18-LAUN-165,K18,165,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,0.9,1.1,0.9,0.9,1,1,5.8,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,1,2,5,FALSE,FALSE
6/26/2023,K18-LAUN-166,K18,166,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,1.3,1.2,1.2,1.1,1.1,1.3,7.2,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,2,1,1,5,FALSE,FALSE
6/26/2023,K18-LAUN-167,K18,167,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,1.3,1.4,1.5,1.7,0.9,1,7.8,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,2,2,5,FALSE,FALSE
6/26/2023,K18-LAUN-168,K18,168,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,1.1,1.2,1.1,1.1,1.1,0.9,6.5,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,1,2,5,FALSE,FALSE
6/26/2023,K18-LAUN-169,K18,169,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,1.2,1,1.3,1.7,1,1.2,7.4,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,1,1,5,FALSE,FALSE
6/26/2023,K18-LAUN-170,K18,170,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,1.5,1.2,1.2,1.4,1.3,1.3,7.9,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/26/2023,K18-LAUN-171,K18,171,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,1.6,1.4,1.2,1.2,1.2,1.2,7.8,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/26/2023,K18-LAUN-172,K18,172,Lagerstroemia,unknown,LAUN,FALSE,,,FALSE,"median trees, likely managed by NCDOT",FALSE,1.4,1.4,1.5,1.5,1.5,1.3,8.6,,,SFR-D,M,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE
6/26/2023,H21-PITA-173,H21,173,Pinus,taeda,PITA,FALSE,,64125,FALSE,,FALSE,28.1,,,,,,28.1,,,SFR-D,FY,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Minimal,N/A,None,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,exit holes present throughout ,basketball net leaning against tree,2,1,4,2,4,FALSE,FALSE
6/26/2023,H21-PLOC-174,H21,174,Platanus,occidentalis,PLOC,FALSE,,64119,FALSE,,FALSE,16,,,,,,16,,"4'11""",SFR-D,SY,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,2,2,5,2,5,FALSE,FALSE
6/26/2023,H21-LAUN-H21,H21,175,Lagerstroemia,unknown,LAUN,FALSE,,51631,FALSE,,FALSE,4.3,3.7,3.6,3.3,3.5,3.6,22,,,SFR-D,FY,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,None,recent,Lush,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,2,1,3,FALSE,FALSE
6/26/2023,H21-LAUN-176,H21,176,Lagerstroemia,unknown,LAUN,FALSE,,64176,FALSE,,FALSE,3.5,3.3,3.5,3.5,3,3.3,20.1,,,SFR-D,FY,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,2,2,1,2,FALSE,FALSE
6/26/2023,M22-ILUN-177,M22,177,Ilex,unknown,ILUN,FALSE,,53563,FALSE,,FALSE,3.2,,,,,,3.2,,,SFR-D,FY,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Minimal,recent,Lush,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,woodpecker damage (extensive),"epicormic branching, basal sprouts ",2,1,1,1,1,FALSE,FALSE
6/26/2023,M22-ACSA-178,M22,178,Acer,saccharum,ACSA,FALSE,,53096,FALSE,,FALSE,0.7,,,,,,0.7,,,SFR-D,FY,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,old,Patchy but green,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,3,2,9,4,5,FALSE,FALSE
